	protein	disease	value
51795	44	1529	1
51796	44	1530	1
51797	44	1531	1
51798	44	1532	1
51799	44	1533	1
51800	44	1534	1
51801	44	1535	1
51802	44	1536	1
51803	44	1540	1
51804	44	1541	1
51805	44	1542	1
51806	44	1543	1
51807	44	1546	1
51808	44	1547	1
51809	44	1548	1
51810	44	1549	1
51811	44	1551	1
51812	44	1552	1
51813	44	1553	1
51814	44	1554	1
51815	44	1556	1
51816	44	1557	1
51817	44	1558	1
51818	44	1560	1
51819	44	1562	1
51820	44	1563	1
51821	44	1564	1
51822	44	1565	1
51823	44	1566	1
51824	44	1568	1
51825	44	1569	1
51826	44	1570	1
51827	44	1571	1
51828	44	1572	1
51829	44	1573	1
51830	44	1574	1
51831	44	1576	1
51832	44	1579	1
51833	44	1580	1
51834	44	1581	1
51835	44	1582	1
51836	44	1583	1
51837	44	1584	1
51838	44	1585	1
51839	44	1586	1
51840	44	1587	1
51841	44	1588	1
51842	44	1589	1
51843	44	1592	1
51844	44	1594	1
51845	44	1596	1
51846	44	1599	1
51847	44	1601	1
51848	44	1606	1
51849	44	1607	1
51850	44	1613	1
51851	44	1615	1
51852	44	1617	1
51853	44	1618	1
51854	44	1619	1
51855	44	1620	1
51856	44	1621	1
51857	44	1624	1
51858	44	1625	1
51859	44	1626	1
51860	44	1627	1
51861	44	1629	1
51862	44	1630	1
51863	44	1631	1
51864	44	1633	1
51865	44	1634	1
51866	44	1635	1
51867	44	1637	1
51868	44	1638	1
51869	44	1639	1
51870	44	1640	1
51871	44	1642	1
51872	44	1643	1
51873	44	1645	1
51874	44	1649	1
51875	44	1650	1
51876	44	1652	1
51877	44	1655	1
51878	44	1656	1
51879	44	1658	1
51880	44	1663	1
51881	44	1665	1
51882	44	1666	1
51883	44	1668	1
51884	44	1672	1
51885	44	1676	1
51886	44	1681	1
51887	44	1686	1
51888	44	1687	1
51889	44	1697	1
51890	44	1699	1
51891	44	1704	1
51892	44	1706	1
51893	44	1710	1
51894	44	1713	1
51895	44	1714	1
51896	44	1722	1
51897	44	1723	1
51898	44	1729	1
51899	44	1731	1
51900	44	1734	1
51901	44	1736	1
51902	44	1737	1
51903	44	1738	1
51904	44	1741	1
51905	44	1742	1
51906	44	1744	1
51907	44	1747	1
51908	44	1748	1
51909	44	1749	1
51910	44	1751	1
51911	44	1753	1
51912	44	1756	1
51913	44	1757	1
51914	44	1760	1
51915	44	1762	1
51916	44	1763	1
51917	44	1764	1
51918	44	1766	1
51919	44	1767	1
51920	44	1768	1
51921	44	1770	1
51922	44	1771	1
51923	44	1772	1
51924	44	1774	1
51925	44	1776	1
51926	44	1778	1
51927	44	1780	1
51928	44	1782	1
51929	44	1783	1
51930	44	1785	1
51931	44	1788	1
51932	44	1789	1
51933	44	1794	1
51934	44	1796	1
51935	44	1800	1
51936	44	1802	1
51937	44	1810	1
51938	44	1812	1
51939	44	1814	1
51940	44	1815	1
51941	44	1817	1
51942	44	1818	1
51943	44	1821	1
51944	44	1823	1
51945	44	1826	1
51946	44	1827	1
51947	44	1842	1
51948	44	1843	1
51949	44	1844	1
51950	44	1845	1
51951	44	1846	1
51952	44	1847	1
51953	44	1848	1
51954	44	1849	1
51955	44	1850	1
51956	44	1852	1
51957	44	1853	1
51958	44	1854	1
51959	44	1855	1
51960	44	1857	1
51961	44	1859	1
51962	44	1860	1
51963	44	1861	1
51964	44	1862	1
51965	44	1863	1
51966	44	1865	1
51967	44	1866	1
51968	44	1867	1
51969	44	1868	1
51970	44	1869	1
51971	44	1870	1
51972	44	1871	1
51973	44	1872	1
51974	44	1873	1
51975	44	1874	1
51976	44	1875	1
51977	44	1876	1
51978	44	1879	1
51979	44	1880	1
51980	44	1881	1
51981	44	1883	1
51982	44	1884	1
51983	44	1887	1
51984	44	1888	1
51985	44	1889	1
51986	44	1890	1
51987	44	1891	1
51988	44	1892	1
51989	44	1894	1
51990	44	1895	1
51991	44	1899	1
51992	44	1901	1
51993	44	1908	1
51994	44	1909	1
51995	44	1912	1
51996	44	1913	1
51997	44	1914	1
51998	44	1916	1
51999	44	1917	1
52000	44	1918	1
52001	44	1922	1
52002	44	1926	1
52003	44	1927	1
52004	44	1928	1
52005	44	1929	1
52006	44	1930	1
52007	44	1932	1
52008	44	1933	1
52009	44	1935	1
52010	44	1942	1
52011	44	1943	1
52012	44	1944	1
52013	44	1946	1
52014	44	1947	1
52015	44	1950	1
52016	44	1951	1
52017	44	1952	1
52018	44	1954	1
52019	44	1961	1
52020	44	1962	1
52021	44	1963	1
52022	44	1964	1
52023	44	1970	1
52024	44	1974	1
52025	44	1980	1
52026	44	1981	1
52027	44	1982	1
52028	44	1985	1
52029	44	1986	1
52030	44	1989	1
52031	44	1991	1
52032	44	1992	1
52033	44	1993	1
52034	44	1996	1
52035	44	2003	1
52036	44	2005	1
52037	44	2006	1
52038	44	2007	1
52039	44	2009	1
52040	44	2017	1
52041	44	2018	1
52042	44	2021	1
52043	44	2024	1
52044	44	2026	1
52045	44	2029	1
52046	44	2045	1
52047	44	2060	1
52048	44	2061	1
52049	44	2062	1
52050	44	2063	1
52051	44	2064	1
52052	44	2066	1
52053	44	2067	1
52054	44	2079	1
52055	44	2083	1
52056	44	2086	1
52057	44	2099	1
52058	44	2100	1
52059	44	2105	1
52060	44	2107	1
52061	44	2113	1
52062	44	2131	1
52063	44	2136	1
52064	44	2138	1
52065	44	2141	1
52066	44	2148	1
52067	44	2149	1
52068	44	2152	1
52069	44	2153	1
52070	44	2158	1
52071	44	2163	1
52072	44	2166	1
52073	44	2168	1
52074	44	2179	1
52075	44	2181	1
52076	44	2191	1
52077	44	2192	1
52078	44	2196	1
52079	44	2200	1
52080	44	2205	1
52081	44	2207	1
52082	44	2217	1
52083	44	2221	1
52084	44	2229	1
52085	44	2231	1
52086	44	2243	1
52087	44	2257	1
52088	44	2258	1
52089	44	2259	1
52090	44	2275	1
52091	44	2280	1
52092	44	2305	1
52093	44	2314	1
52094	44	2318	1
52095	44	2319	1
52096	44	2479	1
52097	45	177	1
52098	45	178	1
52099	45	179	1
52100	45	180	1
52101	45	181	1
52102	45	182	1
52103	45	183	1
52104	45	184	1
52105	45	185	1
52106	45	186	1
52107	45	187	1
52108	45	188	1
52109	45	189	1
52110	45	190	1
52111	45	191	1
52112	45	192	1
52113	45	193	1
52114	45	194	1
52115	45	195	1
52116	45	196	1
52117	45	197	1
52118	45	198	1
52119	45	199	1
52120	45	200	1
52121	45	202	1
52122	45	203	1
52123	45	204	1
52124	45	205	1
52125	45	206	1
52126	45	207	1
52127	45	208	1
52128	45	210	1
52129	45	211	1
52130	45	212	1
52131	45	213	1
52132	45	214	1
52133	45	215	1
52134	45	216	1
52135	45	217	1
52136	45	218	1
52137	45	219	1
52138	45	220	1
52139	45	221	1
52140	45	222	1
52141	45	223	1
52142	45	224	1
52143	45	225	1
52144	45	226	1
52145	45	227	1
52146	45	228	1
52147	45	229	1
52148	45	230	1
52149	45	231	1
52150	45	232	1
52151	45	233	1
52152	45	234	1
52153	45	235	1
52154	45	236	1
52155	45	237	1
52156	45	238	1
52157	45	239	1
52158	45	240	1
52159	45	241	1
52160	45	242	1
52161	45	243	1
52162	45	244	1
52163	45	245	1
52164	45	246	1
52165	45	247	1
52166	45	248	1
52167	45	249	1
52168	45	250	1
52169	45	252	1
52170	45	254	1
52171	45	255	1
52172	45	256	1
52173	45	257	1
52174	45	258	1
52175	45	259	1
52176	45	260	1
52177	45	261	1
52178	45	262	1
52179	45	263	1
52180	45	265	1
52181	45	266	1
52182	45	268	1
52183	45	269	1
52184	45	270	1
52185	45	271	1
52186	45	272	1
52187	45	273	1
52188	45	274	1
52189	45	275	1
52190	45	276	1
52191	45	277	1
52192	45	278	1
52193	45	279	1
52194	45	280	1
52195	45	281	1
52196	45	282	1
52197	45	283	1
52198	45	284	1
52199	45	285	1
52200	45	286	1
52201	45	287	1
52202	45	288	1
52203	45	289	1
52204	45	290	1
52205	45	291	1
52206	45	292	1
52207	45	293	1
52208	45	294	1
52209	45	295	1
52210	45	297	1
52211	45	298	1
52212	45	299	1
52213	45	300	1
52214	45	301	1
52215	45	302	1
52216	45	303	1
52217	45	304	1
52218	45	305	1
52219	45	306	1
52220	45	307	1
52221	45	308	1
52222	45	309	1
52223	45	310	1
52224	45	311	1
52225	45	312	1
52226	45	313	1
52227	45	314	1
52228	45	315	1
52229	45	316	1
52230	45	317	1
52231	45	318	1
52232	45	319	1
52233	45	320	1
52234	45	321	1
52235	45	322	1
52236	45	323	1
52237	45	324	1
52238	45	325	1
52239	45	326	1
52240	45	327	1
52241	45	328	1
52242	45	329	1
52243	45	330	1
52244	45	331	1
52245	45	332	1
52246	45	333	1
52247	45	334	1
52248	45	335	1
52249	45	336	1
52250	45	337	1
52251	45	338	1
52252	45	339	1
52253	45	340	1
52254	45	341	1
52255	45	342	1
52256	45	343	1
52257	45	344	1
52258	45	345	1
52259	45	346	1
52260	45	347	1
52261	45	348	1
52262	45	349	1
52263	45	350	1
52264	45	351	1
52265	45	352	1
52266	45	353	1
52267	45	354	1
52268	45	355	1
52269	45	356	1
52270	45	357	1
52271	45	360	1
52272	45	361	1
52273	45	362	1
52274	45	363	1
52275	45	364	1
52276	45	365	1
52277	45	366	1
52278	45	367	1
52279	45	368	1
52280	45	369	1
52281	45	370	1
52282	45	371	1
52283	45	372	1
52284	45	373	1
52285	45	374	1
52286	45	375	1
52287	45	376	1
52288	45	378	1
52289	45	380	1
52290	45	381	1
52291	45	382	1
52292	45	383	1
52293	45	384	1
52294	45	385	1
52295	45	386	1
52296	45	387	1
52297	45	388	1
52298	45	389	1
52299	45	390	1
52300	45	391	1
52301	45	392	1
52302	45	393	1
52303	45	394	1
52304	45	395	1
52305	45	396	1
52306	45	397	1
52307	45	399	1
52308	45	400	1
52309	45	401	1
52310	45	402	1
52311	45	403	1
52312	45	404	1
52313	45	405	1
52314	45	406	1
52315	45	407	1
52316	45	408	1
52317	45	409	1
52318	45	410	1
52319	45	411	1
52320	45	412	1
52321	45	413	1
52322	45	414	1
52323	45	415	1
52324	45	416	1
52325	45	417	1
52326	45	418	1
52327	45	419	1
52328	45	420	1
52329	45	421	1
52330	45	422	1
52331	45	423	1
52332	45	424	1
52333	45	425	1
52334	45	426	1
52335	45	427	1
52336	45	428	1
52337	45	429	1
52338	45	430	1
52339	45	431	1
52340	45	432	1
52341	45	433	1
52342	45	434	1
52343	45	435	1
52344	45	436	1
52345	45	437	1
52346	45	438	1
52347	45	439	1
52348	45	440	1
52349	45	441	1
52350	45	442	1
52351	45	443	1
52352	45	444	1
52353	45	445	1
52354	45	446	1
52355	45	447	1
52356	45	448	1
52357	45	450	1
52358	45	451	1
52359	45	452	1
52360	45	453	1
52361	45	454	1
52362	45	455	1
52363	45	456	1
52364	45	457	1
52365	45	458	1
52366	45	459	1
52367	45	460	1
52368	45	461	1
52369	45	462	1
52370	45	463	1
52371	45	464	1
52372	45	466	1
52373	45	467	1
52374	45	468	1
52375	45	469	1
52376	45	470	1
52377	45	471	1
52378	45	472	1
52379	45	473	1
52380	45	474	1
52381	45	475	1
52382	45	476	1
52383	45	477	1
52384	45	479	1
52385	45	480	1
52386	45	481	1
52387	45	482	1
52388	45	483	1
52389	45	484	1
52390	45	485	1
52391	45	486	1
52392	45	487	1
52393	45	488	1
52394	45	489	1
52395	45	490	1
52396	45	491	1
52397	45	492	1
52398	45	493	1
52399	45	494	1
52400	45	495	1
52401	45	496	1
52402	45	497	1
52403	45	498	1
52404	45	499	1
52405	45	500	1
52406	45	501	1
52407	45	502	1
52408	45	503	1
52409	45	504	1
52410	45	505	1
52411	45	506	1
52412	45	507	1
52413	45	508	1
52414	45	510	1
52415	45	512	1
52416	45	514	1
52417	45	515	1
52418	45	516	1
52419	45	518	1
52420	45	520	1
52421	45	521	1
52422	45	522	1
52423	45	523	1
52424	45	524	1
52425	45	525	1
52426	45	527	1
52427	45	528	1
52428	45	529	1
52429	45	530	1
52430	45	531	1
52431	45	532	1
52432	45	534	1
52433	45	535	1
52434	45	538	1
52435	45	539	1
52436	45	540	1
52437	45	541	1
52438	45	542	1
52439	45	543	1
52440	45	545	1
52441	45	546	1
52442	45	547	1
52443	45	548	1
52444	45	549	1
52445	45	553	1
52446	45	554	1
52447	45	555	1
52448	45	556	1
52449	45	557	1
52450	45	558	1
52451	45	559	1
52452	45	560	1
52453	45	561	1
52454	45	562	1
52455	45	564	1
52456	45	565	1
52457	45	566	1
52458	45	567	1
52459	45	569	1
52460	45	570	1
52461	45	571	1
52462	45	573	1
52463	45	575	1
52464	45	576	1
52465	45	577	1
52466	45	580	1
52467	45	582	1
52468	45	583	1
52469	45	584	1
52470	45	585	1
52471	45	586	1
52472	45	587	1
52473	45	588	1
52474	45	591	1
52475	45	592	1
52476	45	594	1
52477	45	595	1
52478	45	596	1
52479	45	597	1
52480	45	598	1
52481	45	599	1
52482	45	601	1
52483	45	603	1
52484	45	604	1
52485	45	607	1
52486	45	608	1
52487	45	610	1
52488	45	614	1
52489	45	615	1
52490	45	618	1
52491	45	622	1
52492	45	623	1
52493	45	624	1
52494	45	626	1
52495	45	627	1
52496	45	628	1
52497	45	629	1
52498	45	630	1
52499	45	631	1
52500	45	633	1
52501	45	634	1
52502	45	635	1
52503	45	637	1
52504	45	639	1
52505	45	641	1
52506	45	642	1
52507	45	643	1
52508	45	645	1
52509	45	647	1
52510	45	649	1
52511	45	652	1
52512	45	656	1
52513	45	657	1
52514	45	659	1
52515	45	660	1
52516	45	661	1
52517	45	663	1
52518	45	664	1
52519	45	667	1
52520	45	668	1
52521	45	669	1
52522	45	670	1
52523	45	671	1
52524	45	672	1
52525	45	675	1
52526	45	676	1
52527	45	678	1
52528	45	680	1
52529	45	682	1
52530	45	683	1
52531	45	684	1
52532	45	685	1
52533	45	687	1
52534	45	688	1
52535	45	689	1
52536	45	690	1
52537	45	691	1
52538	45	695	1
52539	45	696	1
52540	45	697	1
52541	45	699	1
52542	45	701	1
52543	45	703	1
52544	45	705	1
52545	45	706	1
52546	45	708	1
52547	45	713	1
52548	45	714	1
52549	45	717	1
52550	45	718	1
52551	45	721	1
52552	45	722	1
52553	45	723	1
52554	45	724	1
52555	45	725	1
52556	45	727	1
52557	45	728	1
52558	45	731	1
52559	45	733	1
52560	45	735	1
52561	45	737	1
52562	45	739	1
52563	45	741	1
52564	45	742	1
52565	45	743	1
52566	45	744	1
52567	45	745	1
52568	45	746	1
52569	45	748	1
52570	45	750	1
52571	45	751	1
52572	45	753	1
52573	45	755	1
52574	45	758	1
52575	45	761	1
52576	45	764	1
52577	45	765	1
52578	45	766	1
52579	45	767	1
52580	45	768	1
52581	45	769	1
52582	45	773	1
52583	45	777	1
52584	45	779	1
52585	45	780	1
52586	45	781	1
52587	45	783	1
52588	45	784	1
52589	45	785	1
52590	45	786	1
52591	45	788	1
52592	45	789	1
52593	45	790	1
52594	45	793	1
52595	45	794	1
52596	45	795	1
52597	45	797	1
52598	45	798	1
52599	45	800	1
52600	45	802	1
52601	45	804	1
52602	45	806	1
52603	45	808	1
52604	45	809	1
52605	45	810	1
52606	45	811	1
52607	45	812	1
52608	45	814	1
52609	45	815	1
52610	45	816	1
52611	45	817	1
52612	45	820	1
52613	45	821	1
52614	45	823	1
52615	45	824	1
52616	45	825	1
52617	45	829	1
52618	45	831	1
52619	45	833	1
52620	45	835	1
52621	45	836	1
52622	45	837	1
52623	45	839	1
52624	45	840	1
52625	45	841	1
52626	45	842	1
52627	45	848	1
52628	45	849	1
52629	45	853	1
52630	45	854	1
52631	45	855	1
52632	45	857	1
52633	45	858	1
52634	45	862	1
52635	45	863	1
52636	45	866	1
52637	45	867	1
52638	45	869	1
52639	45	871	1
52640	45	872	1
52641	45	873	1
52642	45	876	1
52643	45	877	1
52644	45	878	1
52645	45	880	1
52646	45	881	1
52647	45	884	1
52648	45	885	1
52649	45	886	1
52650	45	888	1
52651	45	891	1
52652	45	894	1
52653	45	895	1
52654	45	896	1
52655	45	900	1
52656	45	902	1
52657	45	903	1
52658	45	906	1
52659	45	909	1
52660	45	910	1
52661	45	911	1
52662	45	913	1
52663	45	914	1
52664	45	916	1
52665	45	918	1
52666	45	919	1
52667	45	921	1
52668	45	922	1
52669	45	924	1
52670	45	926	1
52671	45	928	1
52672	45	931	1
52673	45	932	1
52674	45	933	1
52675	45	934	1
52676	45	936	1
52677	45	937	1
52678	45	939	1
52679	45	940	1
52680	45	941	1
52681	45	942	1
52682	45	944	1
52683	45	946	1
52684	45	947	1
52685	45	948	1
52686	45	949	1
52687	45	950	1
52688	45	952	1
52689	45	954	1
52690	45	955	1
52691	45	957	1
52692	45	958	1
52693	45	959	1
52694	45	960	1
52695	45	961	1
52696	45	962	1
52697	45	963	1
52698	45	964	1
52699	45	967	1
52700	45	968	1
52701	45	969	1
52702	45	972	1
52703	45	973	1
52704	45	974	1
52705	45	975	1
52706	45	976	1
52707	45	978	1
52708	45	979	1
52709	45	980	1
52710	45	981	1
52711	45	983	1
52712	45	984	1
52713	45	985	1
52714	45	986	1
52715	45	987	1
52716	45	991	1
52717	45	992	1
52718	45	996	1
52719	45	997	1
52720	45	998	1
52721	45	999	1
52722	45	1000	1
52723	45	1001	1
52724	45	1002	1
52725	45	1003	1
52726	45	1004	1
52727	45	1005	1
52728	45	1006	1
52729	45	1007	1
52730	45	1008	1
52731	45	1009	1
52732	45	1010	1
52733	45	1011	1
52734	45	1013	1
52735	45	1014	1
52736	45	1016	1
52737	45	1017	1
52738	45	1019	1
52739	45	1020	1
52740	45	1021	1
52741	45	1023	1
52742	45	1025	1
52743	45	1026	1
52744	45	1027	1
52745	45	1028	1
52746	45	1029	1
52747	45	1030	1
52748	45	1031	1
52749	45	1032	1
52750	45	1033	1
52751	45	1034	1
52752	45	1035	1
52753	45	1036	1
52754	45	1038	1
52755	45	1039	1
52756	45	1040	1
52757	45	1042	1
52758	45	1043	1
52759	45	1044	1
52760	45	1045	1
52761	45	1046	1
52762	45	1048	1
52763	45	1050	1
52764	45	1051	1
52765	45	1053	1
52766	45	1054	1
52767	45	1055	1
52768	45	1056	1
52769	45	1058	1
52770	45	1059	1
52771	45	1060	1
52772	45	1061	1
52773	45	1062	1
52774	45	1064	1
52775	45	1066	1
52776	45	1067	1
52777	45	1068	1
52778	45	1069	1
52779	45	1070	1
52780	45	1072	1
52781	45	1074	1
52782	45	1076	1
52783	45	1077	1
52784	45	1078	1
52785	45	1079	1
52786	45	1080	1
52787	45	1081	1
52788	45	1082	1
52789	45	1083	1
52790	45	1084	1
52791	45	1085	1
52792	45	1086	1
52793	45	1087	1
52794	45	1088	1
52795	45	1089	1
52796	45	1091	1
52797	45	1092	1
52798	45	1094	1
52799	45	1095	1
52800	45	1097	1
52801	45	1098	1
52802	45	1099	1
52803	45	1101	1
52804	45	1107	1
52805	45	1108	1
52806	45	1109	1
52807	45	1110	1
52808	45	1111	1
52809	45	1112	1
52810	45	1113	1
52811	45	1114	1
52812	45	1115	1
52813	45	1116	1
52814	45	1117	1
52815	45	1118	1
52816	45	1119	1
52817	45	1120	1
52818	45	1121	1
52819	45	1122	1
52820	45	1123	1
52821	45	1126	1
52822	45	1127	1
52823	45	1128	1
52824	45	1129	1
52825	45	1130	1
52826	45	1131	1
52827	45	1133	1
52828	45	1134	1
52829	45	1136	1
52830	45	1137	1
52831	45	1138	1
52832	45	1139	1
52833	45	1140	1
52834	45	1141	1
52835	45	1143	1
52836	45	1145	1
52837	45	1146	1
52838	45	1148	1
52839	45	1149	1
52840	45	1152	1
52841	45	1153	1
52842	45	1155	1
52843	45	1156	1
52844	45	1159	1
52845	45	1160	1
52846	45	1161	1
52847	45	1162	1
52848	45	1163	1
52849	45	1167	1
52850	45	1168	1
52851	45	1170	1
52852	45	1171	1
52853	45	1172	1
52854	45	1173	1
52855	45	1175	1
52856	45	1176	1
52857	45	1178	1
52858	45	1179	1
52859	45	1180	1
52860	45	1181	1
52861	45	1182	1
52862	45	1183	1
52863	45	1184	1
52864	45	1185	1
52865	45	1186	1
52866	45	1187	1
52867	45	1188	1
52868	45	1189	1
52869	45	1190	1
52870	45	1191	1
52871	45	1192	1
52872	45	1194	1
52873	45	1195	1
52874	45	1196	1
52875	45	1197	1
52876	45	1198	1
52877	45	1199	1
52878	45	1200	1
52879	45	1201	1
52880	45	1202	1
52881	45	1203	1
52882	45	1204	1
52883	45	1205	1
52884	45	1206	1
52885	45	1207	1
52886	45	1208	1
52887	45	1210	1
52888	45	1211	1
52889	45	1212	1
52890	45	1213	1
52891	45	1214	1
52892	45	1215	1
52893	45	1216	1
52894	45	1217	1
52895	45	1218	1
52896	45	1219	1
52897	45	1220	1
52898	45	1221	1
52899	45	1222	1
52900	45	1223	1
52901	45	1224	1
52902	45	1225	1
52903	45	1226	1
52904	45	1227	1
52905	45	1228	1
52906	45	1229	1
52907	45	1230	1
52908	45	1231	1
52909	45	1232	1
52910	45	1233	1
52911	45	1234	1
52912	45	1235	1
52913	45	1236	1
52914	45	1237	1
52915	45	1238	1
52916	45	1239	1
52917	45	1240	1
52918	45	1241	1
52919	45	1242	1
52920	45	1243	1
52921	45	1244	1
52922	45	1245	1
52923	45	1246	1
52924	45	1247	1
52925	45	1249	1
52926	45	1250	1
52927	45	1251	1
52928	45	1252	1
52929	45	1253	1
52930	45	1254	1
52931	45	1255	1
52932	45	1256	1
52933	45	1257	1
52934	45	1258	1
52935	45	1259	1
52936	45	1260	1
52937	45	1261	1
52938	45	1262	1
52939	45	1264	1
52940	45	1265	1
52941	45	1266	1
52942	45	1267	1
52943	45	1268	1
52944	45	1269	1
52945	45	1270	1
52946	45	1271	1
52947	45	1272	1
52948	45	1273	1
52949	45	1274	1
52950	45	1275	1
52951	45	1276	1
52952	45	1277	1
52953	45	1278	1
52954	45	1279	1
52955	45	1280	1
52956	45	1281	1
52957	45	1282	1
52958	45	1283	1
52959	45	1284	1
52960	45	1285	1
52961	45	1286	1
52962	45	1287	1
52963	45	1288	1
52964	45	1289	1
52965	45	1290	1
52966	45	1291	1
52967	45	1292	1
52968	45	1293	1
52969	45	1294	1
52970	45	1296	1
52971	45	1297	1
52972	45	1301	1
52973	45	1302	1
52974	45	1303	1
52975	45	1307	1
52976	45	1309	1
52977	45	1310	1
52978	45	1311	1
52979	45	1313	1
52980	45	1314	1
52981	45	1315	1
52982	45	1316	1
52983	45	1317	1
52984	45	1318	1
52985	45	1322	1
52986	45	1323	1
52987	45	1324	1
52988	45	1325	1
52989	45	1326	1
52990	45	1328	1
52991	45	1331	1
52992	45	1333	1
52993	45	1334	1
52994	45	1337	1
52995	45	1338	1
52996	45	1339	1
52997	45	1340	1
52998	45	1344	1
52999	45	1345	1
53000	45	1346	1
53001	45	1347	1
53002	45	1348	1
53003	45	1349	1
53004	45	1350	1
53005	45	1351	1
53006	45	1353	1
53007	45	1354	1
53008	45	1357	1
53009	45	1358	1
53010	45	1360	1
53011	45	1362	1
53012	45	1363	1
53013	45	1365	1
53014	45	1366	1
53015	45	1369	1
53016	45	1370	1
53017	45	1371	1
53018	45	1372	1
53019	45	1373	1
53020	45	1374	1
53021	45	1375	1
53022	45	1376	1
53023	45	1377	1
53024	45	1380	1
53025	45	1381	1
53026	45	1382	1
53027	45	1383	1
53028	45	1384	1
53029	45	1387	1
53030	45	1388	1
53031	45	1390	1
53032	45	1391	1
53033	45	1392	1
53034	45	1393	1
53035	45	1395	1
53036	45	1397	1
53037	45	1398	1
53038	45	1401	1
53039	45	1407	1
53040	45	1412	1
53041	45	1413	1
53042	45	1416	1
53043	45	1420	1
53044	45	1421	1
53045	45	1422	1
53046	45	1423	1
53047	45	1428	1
53048	45	1431	1
53049	45	1433	1
53050	45	1437	1
53051	45	1438	1
53052	45	1439	1
53053	45	1441	1
53054	45	1442	1
53055	45	1445	1
53056	45	1446	1
53057	45	1447	1
53058	45	1448	1
53059	45	1449	1
53060	45	1450	1
53061	45	1451	1
53062	45	1454	1
53063	45	1455	1
53064	45	1460	1
53065	45	1464	1
53066	45	1465	1
53067	45	1466	1
53068	45	1467	1
53069	45	1469	1
53070	45	1471	1
53071	45	1472	1
53072	45	1474	1
53073	45	1475	1
53074	45	1476	1
53075	45	1482	1
53076	45	1483	1
53077	45	1484	1
53078	45	1485	1
53079	45	1486	1
53080	45	1490	1
53081	45	1491	1
53082	45	1493	1
53083	45	1496	1
53084	45	1497	1
53085	45	1498	1
53086	45	1501	1
53087	45	1502	1
53088	45	1504	1
53089	45	1505	1
53090	45	1506	1
53091	45	1507	1
53092	45	1508	1
53093	45	1509	1
53094	45	1510	1
53095	45	1515	1
53096	45	1521	1
53097	45	1522	1
53098	45	1524	1
53099	45	1526	1
53100	45	1528	1
53101	45	1529	1
53102	45	1531	1
53103	45	1532	1
53104	45	1533	1
53105	45	1534	1
53106	45	1535	1
53107	45	1536	1
53108	45	1538	1
53109	45	1539	1
53110	45	1540	1
53111	45	1541	1
53112	45	1542	1
53113	45	1545	1
53114	45	1547	1
53115	45	1548	1
53116	45	1550	1
53117	45	1551	1
53118	45	1553	1
53119	45	1554	1
53120	45	1557	1
53121	45	1558	1
53122	45	1559	1
53123	45	1561	1
53124	45	1562	1
53125	45	1565	1
53126	45	1566	1
53127	45	1572	1
53128	45	1573	1
53129	45	1574	1
53130	45	1580	1
53131	45	1581	1
53132	45	1582	1
53133	45	1583	1
53134	45	1584	1
53135	45	1585	1
53136	45	1588	1
53137	45	1589	1
53138	45	1590	1
53139	45	1591	1
53140	45	1594	1
53141	45	1596	1
53142	45	1597	1
53143	45	1598	1
53144	45	1601	1
53145	45	1602	1
53146	45	1606	1
53147	45	1607	1
53148	45	1608	1
53149	45	1610	1
53150	45	1611	1
53151	45	1617	1
53152	45	1619	1
53153	45	1621	1
53154	45	1622	1
53155	45	1623	1
53156	45	1624	1
53157	45	1625	1
53158	45	1626	1
53159	45	1627	1
53160	45	1630	1
53161	45	1631	1
53162	45	1633	1
53163	45	1637	1
53164	45	1638	1
53165	45	1639	1
53166	45	1640	1
53167	45	1642	1
53168	45	1643	1
53169	45	1645	1
53170	45	1649	1
53171	45	1650	1
53172	45	1652	1
53173	45	1655	1
53174	45	1658	1
53175	45	1663	1
53176	45	1668	1
53177	45	1672	1
53178	45	1676	1
53179	45	1679	1
53180	45	1685	1
53181	45	1706	1
53182	45	1710	1
53183	45	1711	1
53184	45	1722	1
53185	45	1731	1
53186	45	1734	1
53187	45	1737	1
53188	45	1742	1
53189	45	1744	1
53190	45	1751	1
53191	45	1756	1
53192	45	1757	1
53193	45	1762	1
53194	45	1763	1
53195	45	1764	1
53196	45	1772	1
53197	45	1785	1
53198	45	1788	1
53199	45	1794	1
53200	45	1798	1
53201	45	1799	1
53202	45	1800	1
53203	45	1802	1
53204	45	1803	1
53205	45	1812	1
53206	45	1814	1
53207	45	1818	1
53208	45	1821	1
53209	45	1823	1
53210	45	1842	1
53211	45	1843	1
53212	45	1844	1
53213	45	1848	1
53214	45	1850	1
53215	45	1860	1
53216	45	1861	1
53217	45	1863	1
53218	45	1869	1
53219	45	1872	1
53220	45	1873	1
53221	45	1874	1
53222	45	1875	1
