	drug	disease	value
35016	100	1546	1
35017	100	1548	1
35018	100	1554	1
35019	100	1562	1
35020	100	1566	1
35021	100	1582	1
35022	100	1584	1
35023	100	1586	1
35024	100	1598	1
35025	100	1603	1
35026	100	1604	1
35027	100	1605	1
35028	100	1607	1
35029	100	1618	1
35030	100	1624	1
35031	100	1633	1
35032	100	1635	1
35033	100	1642	1
35034	100	1643	1
35035	100	1644	1
35036	100	1646	1
35037	100	1653	1
35038	100	1677	1
35039	100	1680	1
35040	100	1687	1
35041	100	1688	1
35042	100	1692	1
35043	100	1714	1
35044	100	1723	1
35045	100	1731	1
35046	100	1732	1
35047	100	1745	1
35048	100	1749	1
35049	100	1754	1
35050	100	1755	1
35051	100	1756	1
35052	100	1757	1
35053	100	1758	1
35054	100	1762	1
35055	100	1764	1
35056	100	1779	1
35057	100	1785	1
35058	100	1792	1
35059	100	1794	1
35060	100	1815	1
35061	100	1817	1
35062	100	1825	1
35063	100	1837	1
35064	100	1866	1
35065	100	1875	1
35066	100	1897	1
35067	100	1899	1
35068	100	1910	1
35069	100	1911	1
35070	100	1949	1
35071	100	1958	1
35072	100	1959	1
35073	100	1961	1
35074	100	1966	1
35075	100	1969	1
35076	100	1983	1
35077	100	1984	1
35078	100	1985	1
35079	100	1992	1
35080	100	1998	1
35081	100	2003	1
35082	100	2015	1
35083	100	2031	1
35084	100	2034	1
35085	100	2038	1
35086	100	2043	1
35087	100	2044	1
35088	100	2046	1
35089	100	2055	1
35090	100	2061	1
35091	100	2075	1
35092	100	2078	1
35093	100	2101	1
35094	100	2113	1
35095	100	2170	1
35096	100	2171	1
35097	100	2173	1
35098	100	2183	1
35099	100	2190	1
35100	100	2192	1
35101	100	2193	1
35102	100	2236	1
35103	100	2242	1
35104	100	2244	1
35105	100	2261	1
35106	100	2289	1
35107	100	2338	1
35108	100	2361	1
35109	100	2384	1
35110	100	2399	1
35111	100	2404	1
35112	100	2410	1
35113	100	2412	1
35114	100	2413	1
35115	100	2436	1
35116	100	2440	1
35117	100	2467	1
35118	100	2476	1
35119	100	2482	1
35120	100	2489	1
35121	100	2491	1
35122	100	2523	1
35123	100	2539	1
35124	100	2569	1
35125	100	2571	1
35126	100	2591	1
35127	100	2606	1
35128	100	2615	1
35129	100	2616	1
35130	100	2622	1
35131	100	2646	1
35132	100	2672	1
35133	100	2687	1
35134	100	2702	1
35135	100	2710	1
35136	100	2714	1
35137	100	2723	1
35138	100	2743	1
35139	100	2754	1
35140	100	2769	1
35141	100	2801	1
35142	100	2814	1
35143	100	2852	1
35144	100	2938	1
35145	100	2959	1
35146	100	2960	1
35147	100	2976	1
35148	100	2989	1
35149	100	3002	1
35150	100	3024	1
35151	100	3027	1
35152	100	3092	1
35153	100	3122	1
35154	100	3127	1
35155	100	3190	1
35156	100	3243	1
35157	100	3255	1
35158	100	3282	1
35159	100	3325	1
35160	100	3330	1
35161	100	3346	1
35162	100	3362	1
35163	100	3368	1
35164	100	3465	1
35165	100	3510	1
35166	100	3512	1
35167	100	3513	1
35168	100	3600	1
35169	100	3603	1
35170	100	3705	1
35171	100	3706	1
35172	100	3727	1
35173	100	3729	1
35174	100	3765	1
35175	100	3967	1
35176	100	4017	1
35177	100	4154	1
35178	100	4374	1
35179	100	4375	1
35180	100	4376	1
35181	100	4435	1
35182	100	4436	1
35183	100	4437	1
35184	100	4438	1
35185	100	4574	1
35186	100	4629	1
35187	100	4672	1
35188	100	4673	1
35189	100	4714	1
35190	100	4716	1
35191	100	4728	1
35192	100	4729	1
35193	100	4734	1
35194	100	4735	1
35195	100	5063	1
35196	100	5371	1
35197	100	5418	1
35198	100	5582	1
35199	101	699	1
35200	101	701	1
35201	101	702	1
35202	101	705	1
35203	101	709	1
35204	101	714	1
35205	101	715	1
35206	101	717	1
35207	101	718	1
35208	101	720	1
35209	101	721	1
35210	101	724	1
35211	101	725	1
35212	101	729	1
35213	101	736	1
35214	101	741	1
35215	101	743	1
35216	101	745	1
35217	101	746	1
35218	101	753	1
35219	101	754	1
35220	101	757	1
35221	101	761	1
35222	101	762	1
35223	101	767	1
35224	101	771	1
35225	101	773	1
35226	101	784	1
35227	101	786	1
35228	101	787	1
35229	101	794	1
35230	101	797	1
35231	101	806	1
35232	101	820	1
35233	101	823	1
35234	101	827	1
35235	101	837	1
35236	101	847	1
35237	101	851	1
35238	101	869	1
35239	101	878	1
35240	101	898	1
35241	101	899	1
35242	101	907	1
35243	101	910	1
35244	101	911	1
35245	101	912	1
35246	101	913	1
35247	101	914	1
35248	101	915	1
35249	101	921	1
35250	101	924	1
35251	101	930	1
35252	101	931	1
35253	101	932	1
35254	101	933	1
35255	101	934	1
35256	101	935	1
35257	101	936	1
35258	101	937	1
35259	101	940	1
35260	101	942	1
35261	101	947	1
35262	101	950	1
35263	101	951	1
35264	101	954	1
35265	101	961	1
35266	101	977	1
35267	101	985	1
35268	101	988	1
35269	101	989	1
35270	101	995	1
35271	101	998	1
35272	101	1007	1
35273	101	1026	1
35274	101	1027	1
35275	101	1032	1
35276	101	1034	1
35277	101	1043	1
35278	101	1046	1
35279	101	1047	1
35280	101	1049	1
35281	101	1050	1
35282	101	1057	1
35283	101	1062	1
35284	101	1064	1
35285	101	1067	1
35286	101	1069	1
35287	101	1078	1
35288	101	1081	1
35289	101	1085	1
35290	101	1093	1
35291	101	1095	1
35292	101	1097	1
35293	101	1100	1
35294	101	1103	1
35295	101	1108	1
35296	101	1109	1
35297	101	1115	1
35298	101	1116	1
35299	101	1119	1
35300	101	1124	1
35301	101	1139	1
35302	101	1141	1
35303	101	1161	1
35304	101	1181	1
35305	101	1193	1
35306	101	1219	1
35307	101	1234	1
35308	101	1239	1
35309	101	1245	1
35310	101	1256	1
35311	101	1266	1
35312	101	1268	1
35313	101	1270	1
35314	101	1273	1
35315	101	1281	1
35316	101	1289	1
35317	101	1325	1
35318	101	1333	1
35319	101	1337	1
35320	101	1341	1
35321	101	1348	1
35322	101	1372	1
35323	101	1381	1
35324	101	1389	1
35325	101	1407	1
35326	101	1410	1
35327	101	1411	1
35328	101	1431	1
35329	101	1445	1
35330	101	1457	1
35331	101	1467	1
35332	101	1477	1
35333	101	1479	1
35334	101	1482	1
35335	101	1487	1
35336	101	1489	1
35337	101	1496	1
35338	101	1498	1
35339	101	1518	1
35340	101	1520	1
35341	101	1521	1
35342	101	1527	1
35343	101	1533	1
35344	101	1546	1
35345	101	1556	1
35346	101	1585	1
35347	101	1597	1
35348	101	1598	1
35349	101	1599	1
35350	101	1601	1
35351	101	1603	1
35352	101	1605	1
35353	101	1649	1
35354	101	1652	1
35355	101	1661	1
35356	101	1665	1
35357	101	1671	1
35358	101	1678	1
35359	101	1680	1
35360	101	1689	1
35361	101	1692	1
35362	101	1711	1
35363	101	1724	1
35364	101	1754	1
35365	101	1756	1
35366	101	1771	1
35367	101	1777	1
35368	101	1778	1
35369	101	1791	1
35370	101	1817	1
35371	101	1826	1
35372	101	1840	1
35373	101	1845	1
35374	101	1862	1
35375	101	1875	1
35376	101	1878	1
35377	101	1883	1
35378	101	1899	1
35379	101	1922	1
35380	101	1925	1
35381	101	1966	1
35382	101	1971	1
35383	101	2012	1
35384	101	2015	1
35385	101	2030	1
35386	101	2043	1
35387	101	2044	1
35388	101	2056	1
35389	101	2057	1
35390	101	2058	1
35391	101	2059	1
35392	101	2064	1
35393	101	2067	1
35394	101	2077	1
35395	101	2103	1
35396	101	2170	1
35397	101	2171	1
35398	101	2174	1
35399	101	2179	1
35400	101	2182	1
35401	101	2192	1
35402	101	2212	1
35403	101	2233	1
35404	101	2249	1
35405	101	2255	1
35406	101	2257	1
35407	101	2258	1
35408	101	2263	1
35409	101	2275	1
35410	101	2334	1
35411	101	2352	1
35412	101	2361	1
35413	101	2368	1
35414	101	2402	1
35415	101	2420	1
35416	101	2447	1
35417	101	2591	1
35418	101	2599	1
35419	101	2616	1
35420	101	2651	1
35421	101	2719	1
35422	101	2759	1
35423	101	2814	1
35424	101	2841	1
35425	101	2842	1
35426	101	3002	1
35427	101	3119	1
35428	101	3145	1
35429	101	3164	1
35430	101	3218	1
35431	101	3260	1
35432	101	3270	1
35433	101	3290	1
35434	101	3435	1
35435	101	3438	1
35436	101	3500	1
35437	101	3621	1
35438	101	3751	1
35439	101	3765	1
35440	101	3986	1
35441	101	4628	1
35442	101	4636	1
35443	101	4637	1
35444	101	4658	1
35445	101	4659	1
35446	101	4660	1
35447	101	4665	1
35448	101	4668	1
35449	102	698	1
35450	102	699	1
35451	102	701	1
35452	102	702	1
35453	102	703	1
35454	102	705	1
35455	102	706	1
35456	102	708	1
35457	102	709	1
35458	102	711	1
35459	102	712	1
35460	102	713	1
35461	102	714	1
35462	102	715	1
35463	102	717	1
35464	102	718	1
35465	102	720	1
35466	102	721	1
35467	102	722	1
35468	102	724	1
35469	102	725	1
35470	102	726	1
35471	102	728	1
35472	102	731	1
35473	102	736	1
35474	102	737	1
35475	102	738	1
35476	102	739	1
35477	102	740	1
35478	102	741	1
35479	102	742	1
35480	102	743	1
35481	102	744	1
35482	102	745	1
35483	102	746	1
35484	102	748	1
35485	102	753	1
35486	102	754	1
35487	102	757	1
35488	102	758	1
35489	102	759	1
35490	102	760	1
35491	102	761	1
35492	102	762	1
35493	102	763	1
35494	102	766	1
35495	102	767	1
35496	102	768	1
35497	102	770	1
35498	102	771	1
35499	102	772	1
35500	102	773	1
35501	102	775	1
35502	102	776	1
35503	102	779	1
35504	102	780	1
35505	102	781	1
35506	102	783	1
35507	102	784	1
35508	102	786	1
35509	102	789	1
35510	102	792	1
35511	102	794	1
35512	102	797	1
35513	102	799	1
35514	102	800	1
35515	102	801	1
35516	102	804	1
35517	102	806	1
35518	102	807	1
35519	102	808	1
35520	102	809	1
35521	102	811	1
35522	102	812	1
35523	102	813	1
35524	102	816	1
35525	102	818	1
35526	102	820	1
35527	102	821	1
35528	102	822	1
35529	102	823	1
35530	102	825	1
35531	102	826	1
35532	102	827	1
35533	102	828	1
35534	102	831	1
35535	102	837	1
35536	102	839	1
35537	102	841	1
35538	102	842	1
35539	102	846	1
35540	102	847	1
35541	102	851	1
35542	102	858	1
35543	102	860	1
35544	102	862	1
35545	102	863	1
35546	102	864	1
35547	102	865	1
35548	102	867	1
35549	102	868	1
35550	102	869	1
35551	102	871	1
35552	102	872	1
35553	102	873	1
35554	102	878	1
35555	102	879	1
35556	102	880	1
35557	102	881	1
35558	102	882	1
35559	102	883	1
35560	102	885	1
35561	102	887	1
35562	102	888	1
35563	102	889	1
35564	102	892	1
35565	102	893	1
35566	102	897	1
35567	102	898	1
35568	102	899	1
35569	102	903	1
35570	102	905	1
35571	102	907	1
35572	102	910	1
35573	102	911	1
35574	102	912	1
35575	102	913	1
35576	102	914	1
35577	102	915	1
35578	102	919	1
35579	102	920	1
35580	102	921	1
35581	102	924	1
35582	102	929	1
35583	102	930	1
35584	102	931	1
35585	102	932	1
35586	102	933	1
35587	102	934	1
35588	102	935	1
35589	102	936	1
35590	102	937	1
35591	102	938	1
35592	102	940	1
35593	102	942	1
35594	102	944	1
35595	102	945	1
35596	102	947	1
35597	102	949	1
35598	102	950	1
35599	102	951	1
35600	102	952	1
35601	102	954	1
35602	102	955	1
35603	102	960	1
35604	102	961	1
35605	102	966	1
35606	102	968	1
35607	102	969	1
35608	102	971	1
35609	102	972	1
35610	102	974	1
35611	102	975	1
35612	102	977	1
35613	102	978	1
35614	102	979	1
35615	102	980	1
35616	102	981	1
35617	102	985	1
35618	102	988	1
35619	102	989	1
35620	102	995	1
35621	102	996	1
35622	102	997	1
35623	102	998	1
35624	102	999	1
35625	102	1004	1
35626	102	1005	1
35627	102	1007	1
35628	102	1010	1
35629	102	1016	1
35630	102	1018	1
35631	102	1025	1
35632	102	1026	1
35633	102	1027	1
35634	102	1030	1
35635	102	1031	1
35636	102	1032	1
35637	102	1034	1
35638	102	1035	1
35639	102	1036	1
35640	102	1037	1
35641	102	1040	1
35642	102	1043	1
35643	102	1046	1
35644	102	1047	1
35645	102	1049	1
35646	102	1050	1
35647	102	1051	1
35648	102	1053	1
35649	102	1054	1
35650	102	1056	1
35651	102	1057	1
35652	102	1062	1
35653	102	1064	1
35654	102	1065	1
35655	102	1067	1
35656	102	1068	1
35657	102	1069	1
35658	102	1072	1
35659	102	1075	1
35660	102	1077	1
35661	102	1078	1
35662	102	1080	1
35663	102	1081	1
35664	102	1082	1
35665	102	1085	1
35666	102	1086	1
35667	102	1087	1
35668	102	1091	1
35669	102	1093	1
35670	102	1094	1
35671	102	1095	1
35672	102	1097	1
35673	102	1098	1
35674	102	1100	1
35675	102	1101	1
35676	102	1102	1
35677	102	1103	1
35678	102	1106	1
35679	102	1108	1
35680	102	1109	1
35681	102	1111	1
35682	102	1112	1
35683	102	1113	1
35684	102	1114	1
35685	102	1115	1
35686	102	1116	1
35687	102	1117	1
35688	102	1118	1
35689	102	1119	1
35690	102	1120	1
35691	102	1122	1
35692	102	1123	1
35693	102	1124	1
35694	102	1127	1
35695	102	1128	1
35696	102	1134	1
35697	102	1139	1
35698	102	1145	1
35699	102	1147	1
35700	102	1154	1
35701	102	1155	1
35702	102	1156	1
35703	102	1159	1
35704	102	1161	1
35705	102	1166	1
35706	102	1170	1
35707	102	1172	1
35708	102	1176	1
35709	102	1179	1
35710	102	1181	1
35711	102	1185	1
35712	102	1187	1
35713	102	1192	1
35714	102	1193	1
35715	102	1200	1
35716	102	1202	1
35717	102	1205	1
35718	102	1211	1
35719	102	1213	1
35720	102	1214	1
35721	102	1215	1
35722	102	1218	1
35723	102	1219	1
35724	102	1220	1
35725	102	1221	1
35726	102	1222	1
35727	102	1230	1
35728	102	1234	1
35729	102	1239	1
35730	102	1245	1
35731	102	1252	1
35732	102	1256	1
35733	102	1259	1
35734	102	1261	1
35735	102	1266	1
35736	102	1268	1
35737	102	1270	1
35738	102	1272	1
35739	102	1273	1
35740	102	1277	1
35741	102	1279	1
35742	102	1281	1
35743	102	1287	1
35744	102	1289	1
35745	102	1295	1
35746	102	1297	1
35747	102	1299	1
35748	102	1304	1
35749	102	1308	1
35750	102	1310	1
35751	102	1318	1
35752	102	1321	1
35753	102	1325	1
35754	102	1333	1
35755	102	1335	1
35756	102	1337	1
35757	102	1341	1
35758	102	1347	1
35759	102	1348	1
35760	102	1351	1
35761	102	1352	1
35762	102	1361	1
35763	102	1362	1
35764	102	1364	1
35765	102	1368	1
35766	102	1371	1
35767	102	1372	1
35768	102	1380	1
35769	102	1381	1
35770	102	1386	1
35771	102	1387	1
35772	102	1389	1
35773	102	1390	1
35774	102	1398	1
35775	102	1404	1
35776	102	1407	1
35777	102	1409	1
35778	102	1410	1
35779	102	1411	1
35780	102	1422	1
35781	102	1431	1
35782	102	1445	1
35783	102	1450	1
35784	102	1452	1
35785	102	1457	1
35786	102	1467	1
35787	102	1470	1
35788	102	1472	1
35789	102	1477	1
35790	102	1479	1
35791	102	1480	1
35792	102	1482	1
35793	102	1486	1
35794	102	1487	1
35795	102	1489	1
35796	102	1490	1
35797	102	1491	1
35798	102	1492	1
35799	102	1496	1
35800	102	1498	1
35801	102	1499	1
35802	102	1501	1
35803	102	1502	1
35804	102	1506	1
35805	102	1507	1
35806	102	1508	1
35807	102	1515	1
35808	102	1518	1
35809	102	1520	1
35810	102	1521	1
35811	102	1527	1
35812	102	1528	1
35813	102	1532	1
35814	102	1535	1
35815	102	1536	1
35816	102	1538	1
35817	102	1539	1
35818	102	1542	1
35819	102	1543	1
35820	102	1546	1
35821	102	1556	1
35822	102	1566	1
35823	102	1571	1
35824	102	1577	1
35825	102	1582	1
35826	102	1583	1
35827	102	1584	1
35828	102	1585	1
35829	102	1592	1
35830	102	1593	1
35831	102	1595	1
35832	102	1597	1
35833	102	1598	1
35834	102	1599	1
35835	102	1601	1
35836	102	1603	1
35837	102	1605	1
35838	102	1607	1
35839	102	1624	1
35840	102	1625	1
35841	102	1626	1
35842	102	1628	1
35843	102	1638	1
35844	102	1642	1
35845	102	1645	1
35846	102	1646	1
35847	102	1649	1
35848	102	1652	1
35849	102	1656	1
35850	102	1659	1
35851	102	1663	1
35852	102	1678	1
35853	102	1680	1
35854	102	1683	1
35855	102	1692	1
35856	102	1699	1
35857	102	1701	1
35858	102	1705	1
35859	102	1707	1
35860	102	1711	1
35861	102	1713	1
35862	102	1724	1
35863	102	1727	1
35864	102	1728	1
35865	102	1731	1
35866	102	1737	1
35867	102	1741	1
35868	102	1749	1
35869	102	1754	1
35870	102	1755	1
35871	102	1757	1
35872	102	1758	1
35873	102	1760	1
35874	102	1762	1
35875	102	1763	1
35876	102	1765	1
35877	102	1771	1
35878	102	1777	1
35879	102	1778	1
35880	102	1779	1
35881	102	1791	1
35882	102	1794	1
35883	102	1796	1
35884	102	1800	1
35885	102	1817	1
35886	102	1826	1
35887	102	1830	1
35888	102	1835	1
35889	102	1837	1
35890	102	1839	1
35891	102	1840	1
35892	102	1843	1
35893	102	1845	1
35894	102	1864	1
35895	102	1866	1
35896	102	1875	1
35897	102	1876	1
35898	102	1878	1
35899	102	1879	1
35900	102	1880	1
35901	102	1883	1
35902	102	1899	1
35903	102	1909	1
35904	102	1910	1
35905	102	1925	1
35906	102	1936	1
35907	102	1949	1
35908	102	1958	1
35909	102	1959	1
35910	102	1961	1
35911	102	1967	1
35912	102	1969	1
35913	102	1983	1
35914	102	1985	1
35915	102	1998	1
35916	102	2012	1
35917	102	2013	1
35918	102	2014	1
35919	102	2015	1
35920	102	2016	1
35921	102	2024	1
35922	102	2025	1
35923	102	2034	1
35924	102	2038	1
35925	102	2044	1
35926	102	2046	1
35927	102	2049	1
35928	102	2056	1
35929	102	2057	1
35930	102	2058	1
35931	102	2059	1
35932	102	2061	1
35933	102	2064	1
35934	102	2070	1
35935	102	2074	1
35936	102	2078	1
35937	102	2113	1
35938	102	2120	1
35939	102	2130	1
35940	102	2136	1
35941	102	2146	1
35942	102	2154	1
35943	102	2159	1
35944	102	2168	1
35945	102	2170	1
35946	102	2171	1
35947	102	2174	1
35948	102	2182	1
35949	102	2192	1
35950	102	2233	1
35951	102	2238	1
35952	102	2243	1
35953	102	2255	1
35954	102	2257	1
35955	102	2258	1
35956	102	2261	1
35957	102	2275	1
35958	102	2289	1
35959	102	2318	1
35960	102	2334	1
35961	102	2338	1
35962	102	2352	1
35963	102	2361	1
35964	102	2373	1
35965	102	2376	1
35966	102	2377	1
35967	102	2396	1
35968	102	2402	1
35969	102	2404	1
35970	102	2412	1
35971	102	2421	1
35972	102	2429	1
35973	102	2447	1
35974	102	2473	1
35975	102	2489	1
35976	102	2491	1
35977	102	2500	1
35978	102	2518	1
35979	102	2523	1
35980	102	2531	1
35981	102	2566	1
35982	102	2569	1
35983	102	2574	1
35984	102	2582	1
35985	102	2599	1
35986	102	2601	1
35987	102	2606	1
35988	102	2607	1
35989	102	2611	1
35990	102	2614	1
35991	102	2616	1
35992	102	2625	1
35993	102	2627	1
35994	102	2650	1
35995	102	2651	1
35996	102	2656	1
35997	102	2664	1
35998	102	2668	1
35999	102	2672	1
36000	102	2690	1
36001	102	2695	1
36002	102	2696	1
36003	102	2702	1
36004	102	2710	1
36005	102	2714	1
36006	102	2719	1
36007	102	2723	1
36008	102	2724	1
36009	102	2735	1
36010	102	2750	1
36011	102	2752	1
36012	102	2814	1
36013	102	2828	1
36014	102	2832	1
36015	102	2841	1
36016	102	2842	1
36017	102	2845	1
36018	102	2868	1
36019	102	2881	1
36020	102	2919	1
36021	102	2923	1
36022	102	2925	1
36023	102	2944	1
36024	102	2971	1
36025	102	2976	1
36026	102	2977	1
36027	102	2989	1
36028	102	3002	1
36029	102	3019	1
36030	102	3030	1
36031	102	3097	1
36032	102	3100	1
36033	102	3104	1
36034	102	3105	1
36035	102	3117	1
36036	102	3122	1
36037	102	3123	1
36038	102	3126	1
36039	102	3127	1
36040	102	3130	1
36041	102	3136	1
36042	102	3145	1
36043	102	3161	1
36044	102	3164	1
36045	102	3183	1
36046	102	3198	1
36047	102	3208	1
36048	102	3216	1
36049	102	3222	1
36050	102	3243	1
36051	102	3255	1
36052	102	3260	1
36053	102	3270	1
36054	102	3276	1
36055	102	3282	1
36056	102	3301	1
36057	102	3330	1
36058	102	3331	1
36059	102	3338	1
36060	102	3362	1
36061	102	3370	1
36062	102	3388	1
36063	102	3389	1
36064	102	3435	1
36065	102	3438	1
36066	102	3451	1
36067	102	3494	1
36068	102	3498	1
36069	102	3531	1
36070	102	3541	1
36071	102	3583	1
36072	102	3606	1
36073	102	3644	1
36074	102	3651	1
36075	102	3663	1
36076	102	3664	1
36077	102	3666	1
36078	102	3694	1
36079	102	3696	1
36080	102	3698	1
36081	102	3751	1
36082	102	3755	1
36083	102	3765	1
36084	102	3778	1
36085	102	3815	1
36086	102	3820	1
36087	102	3821	1
36088	102	3822	1
36089	102	3929	1
36090	102	3955	1
36091	102	3968	1
36092	102	3972	1
36093	102	4005	1
36094	102	4032	1
36095	102	4033	1
36096	102	4034	1
36097	102	4038	1
36098	102	4039	1
36099	102	4043	1
36100	102	4060	1
36101	102	4077	1
36102	102	4113	1
36103	102	4150	1
36104	102	4153	1
36105	102	4176	1
36106	102	4177	1
36107	102	4180	1
36108	102	4181	1
36109	102	4182	1
36110	102	4191	1
36111	102	4205	1
36112	102	4254	1
36113	102	4329	1
36114	102	4385	1
36115	102	4394	1
36116	102	4422	1
36117	102	4443	1
36118	102	4535	1
36119	102	4542	1
36120	102	4543	1
36121	102	4544	1
36122	102	4545	1
36123	102	4557	1
36124	102	4594	1
36125	102	4595	1
36126	102	4605	1
36127	102	4608	1
36128	102	4619	1
36129	102	4636	1
36130	102	4637	1
36131	102	4642	1
36132	102	4658	1
36133	102	4771	1
36134	102	4797	1
36135	102	4816	1
36136	102	4858	1
36137	102	4863	1
36138	102	4923	1
36139	102	4933	1
36140	102	4963	1
36141	102	5069	1
36142	102	5095	1
36143	102	5110	1
36144	102	5140	1
36145	102	5170	1
36146	102	5192	1
36147	102	5193	1
36148	102	5208	1
36149	102	5278	1
36150	102	5279	1
36151	102	5336	1
36152	102	5397	1
36153	102	5453	1
36154	102	5454	1
36155	102	5455	1
36156	102	5462	1
36157	102	5467	1
36158	102	5508	1
36159	102	5509	1
36160	102	5514	1
36161	102	5543	1
36162	102	5629	1
36163	102	5672	1
36164	102	5673	1
36165	102	5674	1
36166	102	5675	1
36167	102	5676	1
36168	102	5803	1
36169	102	5804	1
36170	102	5805	1
36171	102	5806	1
36172	103	699	1
36173	103	702	1
36174	103	709	1
36175	103	713	1
36176	103	725	1
36177	103	731	1
36178	103	743	1
36179	103	746	1
36180	103	753	1
36181	103	772	1
36182	103	808	1
36183	103	821	1
36184	103	827	1
36185	103	828	1
36186	103	840	1
36187	103	847	1
36188	103	866	1
36189	103	873	1
36190	103	880	1
36191	103	886	1
36192	103	889	1
36193	103	899	1
36194	103	907	1
36195	103	912	1
36196	103	914	1
36197	103	919	1
36198	103	920	1
36199	103	932	1
36200	103	945	1
36201	103	977	1
36202	103	1049	1
36203	103	1051	1
36204	103	1057	1
36205	103	1058	1
36206	103	1067	1
36207	103	1085	1
36208	103	1093	1
36209	103	1100	1
36210	103	1116	1
36211	103	1119	1
36212	103	1159	1
36213	103	1160	1
36214	103	1219	1
36215	103	1249	1
36216	103	1279	1
36217	103	1297	1
36218	103	1299	1
36219	103	1300	1
36220	103	1398	1
36221	103	1445	1
36222	103	1481	1
36223	103	1483	1
36224	103	1490	1
36225	103	1491	1
36226	103	1502	1
36227	103	1504	1
36228	103	1535	1
36229	103	1599	1
36230	103	1645	1
36231	103	1651	1
36232	103	1669	1
36233	103	1680	1
36234	103	1685	1
36235	103	1718	1
36236	103	1763	1
36237	103	1826	1
36238	103	1864	1
36239	103	2187	1
36240	103	2193	1
36241	103	2224	1
36242	103	2225	1
36243	103	2227	1
36244	103	2228	1
36245	103	2229	1
36246	103	2231	1
36247	103	2232	1
36248	103	2361	1
36249	103	3122	1
36250	103	3502	1
36251	104	699	1
36252	104	702	1
36253	104	705	1
36254	104	714	1
36255	104	716	1
36256	104	717	1
36257	104	721	1
36258	104	725	1
36259	104	726	1
36260	104	739	1
36261	104	743	1
36262	104	746	1
36263	104	748	1
36264	104	753	1
36265	104	754	1
36266	104	771	1
36267	104	773	1
36268	104	786	1
36269	104	792	1
36270	104	800	1
36271	104	806	1
36272	104	807	1
36273	104	813	1
36274	104	827	1
36275	104	837	1
36276	104	841	1
36277	104	847	1
36278	104	878	1
36279	104	898	1
36280	104	910	1
36281	104	915	1
36282	104	934	1
36283	104	935	1
36284	104	936	1
36285	104	940	1
36286	104	944	1
36287	104	949	1
36288	104	950	1
36289	104	951	1
36290	104	954	1
36291	104	978	1
36292	104	991	1
36293	104	997	1
36294	104	1010	1
36295	104	1032	1
36296	104	1040	1
36297	104	1047	1
36298	104	1050	1
36299	104	1053	1
36300	104	1055	1
36301	104	1056	1
36302	104	1064	1
36303	104	1069	1
36304	104	1081	1
36305	104	1093	1
36306	104	1103	1
36307	104	1111	1
36308	104	1115	1
36309	104	1119	1
36310	104	1149	1
36311	104	1161	1
36312	104	1218	1
36313	104	1219	1
36314	104	1221	1
36315	104	1239	1
36316	104	1275	1
36317	104	1333	1
36318	104	1348	1
36319	104	1354	1
36320	104	1410	1
36321	104	1411	1
36322	104	1445	1
36323	104	1472	1
36324	104	1491	1
36325	104	1496	1
36326	104	1502	1
36327	104	1546	1
36328	104	1582	1
36329	104	1598	1
36330	104	1599	1
36331	104	1607	1
36332	104	1626	1
36333	104	1649	1
36334	104	1699	1
